frame,joint_idx,joint_name,px,vx,ax,jx,py,vy,ay,jy,pz,vz,az,jz
0,21,RToe,-0.41953765,-0.09283938,0.05057801,0.80540565,1.40612300,0.11248000,-0.00849617,0.55256730,0.04906942,0.01651376,0.02631839,0.21570470
0,22,Chest,-0.19217631,0.11005826,0.04451428,1.46040677,1.52887083,-0.14921412,-0.67762104,-0.46358376,0.07143843,0.01507062,0.88645262,0.77172117
1,0,Pelvis,0.11650903,-0.08851210,-0.01088097,-0.62047492,1.63402841,-0.00017502,0.70243717,0.48984205,0.15547669,-0.11466637,-0.22254932,0.35688700
1,1,Spine1,-0.24217283,0.00629835,-0.96612705,-0.23509113,0.90463625,-0.17966387,-0.72841913,-1.26744647,0.00015310,-0.10591493,-0.90296352,0.27126436
1,2,Spine2,-0.47143727,-0.10611102,-0.81845090,-0.80883724,1.02463448,-0.01833230,-0.16885778,1.06089862,-0.02024703,-0.02273846,-0.54255715,-0.80753468
1,3,Spine3,-0.49713901,-0.05493996,-0.71463902,-1.54714467,1.52632986,0.01535692,0.09478815,0.85938267,-0.20351936,0.05153696,0.68729003,0.11935404
1,4,Neck,0.36173555,-0.12475412,-0.05035353,0.66724755,0.77653428,0.03307362,0.43639685,1.43852258,0.06331977,0.05398286,-0.07785269,-0.67566225
1,5,Head,0.13190863,-0.09076026,0.39693605,-0.79464236,1.27735033,-0.01874288,0.61530640,0.64690342,-0.21004743,-0.06760809,-0.79326315,-1.99241978
1,6,LShoulder,0.16651595,0.05999921,-0.14514099,-0.30368039,0.40821608,0.01826187,0.78503457,0.35258906,0.20324262,-0.05127471,-0.22198380,-0.12077045
1,7,LArm,0.13595138,-0.04290160,0.05736790,1.05212635,1.11787062,0.13854543,0.33383229,-0.00539958,-0.07169217,0.05533050,-0.13143209,0.58338235
1,8,LForearm,-0.13917606,-0.19942779,0.04084695,-0.62394358,0.24593827,0.04400872,1.13593385,0.20540393,-0.22955532,-0.11630935,-0.38332178,0.49301330
1,9,LHand,0.02346399,0.05125867,-0.03898217,-0.85795648,1.41612259,-0.13608878,-0.46308658,0.97206670,0.24249740,0.00103286,0.14264006,0.19274590
1,10,RShoulder,0.10985725,-0.26846853,-1.01434042,0.75673848,1.46187005,-0.08715786,0.36749958,-0.84549705,0.00867052,-0.01965683,-0.82163510,0.77899108
1,11,RArm,-0.22217889,0.13760409,-0.11576615,-0.54289195,1.71877010,-0.03888372,-0.49095492,-0.05119041,-0.03314235,0.00707453,0.49693483,-0.79329641
1,12,RForearm,0.42098019,-0.03827708,-0.34667597,0.00795910,0.31667955,0.08503429,-0.18810958,-0.37526683,-0.04319141,-0.01782906,-0.29991070,-0.29992172
1,13,RHand,-0.29616725,-0.02193310,0.66192273,-0.63205253,0.26860396,-0.15735237,-0.84324150,-1.76101950,-0.16847562,0.02850981,-0.05575481,0.73492672
1,14,LUpLeg,0.13282798,0.00783081,-0.58759882,-0.50710470,1.20862854,-0.09351925,-0.58880202,0.29168034,-0.18655035,0.02977964,0.66553693,-0.03379042
1,15,LLeg,0.02343262,0.00743052,0.55105878,-0.56357139,1.66186343,0.00417863,0.24904350,-1.38196874,-0.27391004,0.01693455,0.25396942,0.94952994
1,16,LFoot,0.18505597,0.06498653,-0.17093509,0.86172308,0.24422411,0.13418871,0.79008601,0.49393208,-0.11026084,0.05291799,-0.56563743,0.87361912
1,17,LToe,0.44877118,-0.17384364,-0.14546093,-2.10998045,1.56970682,0.10994492,0.43697715,0.25929902,-0.28075200,-0.15568925,-0.81896986,0.04438588
1,18,RUpLeg,0.25367555,-0.20471348,-0.79491002,0.40652853,1.61060258,-0.00213849,0.18754697,-0.98929494,-0.18852561,-0.10063934,-0.07413134,-0.65805879
1,19,RLeg,0.21691514,-0.01167923,1.00667400,-0.08948797,1.58483651,-0.01041987,-0.69732105,-0.01402974,0.23801080,0.06011297,0.34826008,-1.44986382
1,20,RFoot,0.15654954,0.00309425,-0.14067710,-1.96879661,0.35464238,-0.10880939,-1.31480347,-3.25143842,-0.06499246,0.09144400,-0.38102422,-0.53011535
1,21,RToe,-0.42181268,-0.09070678,0.07715681,0.80540565,1.40922539,0.11248042,0.00973821,0.55256729,0.04816413,0.01745131,0.03343584,0.21570469
1,22,Chest,-0.18857368,0.11232037,0.09270767,1.46040677,1.52113295,-0.17190867,-0.69292064,-0.46358378,0.07252944,0.04474727,0.91191948,0.77172117
2,0,Pelvis,0.11259356,-0.08927402,-0.03135879,-0.62047496,1.63111656,0.02305494,0.71859478,0.48984189,0.15166515,-0.12181013,-0.21077184,0.35688701
2,1,Spine1,-0.24292992,-0.02574072,-0.97388601,-0.23509115,0.89764927,-0.20443497,-0.77024629,-1.26744650,-0.00342931,-0.13553844,-0.89401092,0.27126438
2,2,Spine2,-0.47741011,-0.13369364,-0.84514693,-0.80883733,1.02558950,-0.02321836,-0.13384454,1.06089870,-0.02107775,-0.04106804,-0.56920531,-0.80753467
2,3,Spine3,-0.49827079,-0.07929422,-0.76569244,-1.54714462,1.52164267,0.01860639,0.12313634,0.85938242,-0.20321064,0.07416593,0.69122486,0.11935395
2,4,Neck,0.35702804,-0.12608990,-0.02833560,0.66724752,0.77719358,0.04821323,0.48386661,1.43852255,0.06649505,0.05114087,-0.10014641,-0.67566219
2,5,Head,0.12977062,-0.07805144,0.37071426,-0.79464233,1.27459592,0.00175116,0.63664882,0.64690330,-0.21176409,-0.09480741,-0.85901091,-1.99241973
2,6,LShoulder,0.16784693,0.05500672,-0.15516368,-0.30368042,0.40780249,0.04426460,0.79666686,0.35258899,0.20111264,-0.05868681,-0.22596992,-0.12077047
2,7,LArm,0.13408470,-0.04046781,0.09208701,1.05212633,1.12199025,0.14951712,0.33365272,-0.00539961,-0.07102973,0.05123862,-0.11218286,0.58338230
2,8,LForearm,-0.14551701,-0.19840495,0.02025730,-0.62394357,0.24859701,0.08164509,1.14271346,0.20540396,-0.23409315,-0.12872311,-0.36705342,0.49301328
2,9,LHand,0.02384933,0.04942065,-0.06729752,-0.85795654,1.41065551,-0.15088951,-0.43100996,0.97206667,0.24303468,0.00587293,0.14900160,0.19274593
2,10,RShoulder,0.10025231,-0.30154277,-0.98936848,0.75673848,1.45366460,-0.07585527,0.33958614,-0.84549732,0.00834503,-0.04629609,-0.79592672,0.77899112
2,11,RArm,-0.21830463,0.13344859,-0.13368289,-0.54289198,1.71779909,-0.05507485,-0.49264294,-0.05119039,-0.03129267,0.02313053,0.47075900,-0.79329635
2,12,RForearm,0.42268166,-0.04950498,-0.34640645,0.00795926,0.32167605,0.07877378,-0.20048838,-0.37526672,-0.04429554,-0.02791256,-0.30980888,-0.29992174
2,13,RHand,-0.29828212,-0.00054913,0.64106119,-0.63205261,0.26500339,-0.18600217,-0.90135065,-1.76101940,-0.16877885,0.02698969,-0.03150488,0.73492666
2,14,LUpLeg,0.13354641,-0.01178441,-0.60433157,-0.50710466,1.20219777,-0.11299056,-0.57918316,0.29168019,-0.18434118,0.05178099,0.66442373,-0.03379038
2,15,LLeg,0.02316697,0.02525531,0.53245916,-0.56357143,1.66298534,0.01170112,0.20344040,-1.38196870,-0.27415778,0.02576984,0.28530183,0.94952989
2,16,LFoot,0.18630489,0.05976158,-0.14249999,0.86172304,0.24756721,0.16043031,0.80638247,0.49393201,-0.10815230,0.03477152,-0.53680655,0.87361915
2,17,LToe,0.44230792,-0.17983461,-0.21509167,-2.10998048,1.57175972,0.12438661,0.44553006,0.25929893,-0.28659118,-0.18270797,-0.81750568,0.04438587
2,18,RUpLeg,0.24330606,-0.23093423,-0.78150151,0.40652838,1.61393730,0.00373025,0.15490745,-0.98929478,-0.18891721,-0.10324776,-0.09584080,-0.65805865
2,19,RLeg,0.21858674,0.02159188,1.00372419,-0.08948789,1.58362929,-0.03347101,-0.69778508,-0.01402976,0.24032538,0.07082599,0.30041490,-1.44986382
2,20,RFoot,0.15515358,-0.00271313,-0.20565046,-1.96879668,0.34778785,-0.15413515,-1.42210645,-3.25143854,-0.06201677,0.07859268,-0.39851766,-0.53011535
2,21,RToe,-0.42528359,-0.08775667,0.10373405,0.80540563,1.41213449,0.11304911,0.02797117,0.55256725,0.04742420,0.01858404,0.04055119,0.21570463
2,22,Chest,-0.18368440,0.11624904,0.14090354,1.46040682,1.51518888,-0.19502028,-0.70821866,-0.46358377,0.07396680,0.07522515,0.93738510,0.77172114
3,0,Pelvis,0.11008042,-0.09060182,-0.05183224,-0.62047489,1.62979602,0.04679037,0.73474744,0.48984149,0.15148918,-0.12817986,-0.19897520,0.35688764
3,1,Spine1,-0.24519076,-0.05809399,-0.98164832,-0.23509129,0.89449808,-0.23014530,-0.81205233,-1.26744585,-0.00876295,-0.16493027,-0.88506104,0.27126432
3,2,Spine2,-0.48384268,-0.16217781,-0.87184619,-0.80883758,1.02294446,-0.02723687,-0.09884375,1.06089840,-0.02079111,-0.06009794,-0.59584437,-0.80753435
3,3,Spine3,-0.50144123,-0.10541711,-0.81674884,-1.54714464,1.52371082,0.02327454,0.15150273,0.85938265,-0.19984886,0.09709449,0.69516617,0.11935404
3,4,Neck,0.35374510,-0.12657366,-0.00631207,0.66724767,0.77948367,0.06500635,0.53133995,1.43852262,0.06790015,0.04744598,-0.12244436,-0.67566222
3,5,Head,0.12733143,-0.06625655,0.34449076,-0.79464234,1.27766299,0.02337585,0.65800965,0.64690373,-0.21435174,-0.12413867,-0.92475577,-1.99241957
3,6,LShoulder,0.16948478,0.04971195,-0.16518558,-0.30368043,0.40807979,0.07058639,0.80829436,0.35258873,0.19809752,-0.06630402,-0.22996002,-0.12077062
3,7,LArm,0.13211684,-0.03692420,0.12680380,1.05212622,1.12414358,0.16023164,0.33346002,-0.00540009,-0.06933634,0.04786018,-0.09293095,0.58338231
3,8,LForearm,-0.15113780,-0.19798525,-0.00032834,-0.62394342,0.25134992,0.11941060,1.14948902,0.20540387,-0.23777526,-0.14049197,-0.35078024,0.49301340
3,9,LHand,0.02640800,0.04682860,-0.09560533,-0.85795639,1.40646978,-0.16448239,-0.39892676,0.97206683,0.24557957,0.01111939,0.15537333,0.19274629
3,10,RShoulder,0.09041025,-0.33371627,-0.96439296,0.75673858,1.45148625,-0.06509495,0.31168544,-0.84549730,0.00626752,-0.07214948,-0.77022061,0.77899110
3,11,RArm,-0.21355217,0.12878346,-0.15159624,-0.54289191,1.71564204,-0.07136697,-0.49433257,-0.05119040,-0.02935488,0.03832494,0.44458474,-0.79329620
3,12,RForearm,0.42222602,-0.06079686,-0.34613710,0.00795948,0.32539772,0.07207537,-0.21286614,-0.37526652,-0.04547870,-0.03830861,-0.31970675,-0.29992175
3,13,RHand,-0.29736939,0.02031967,0.62020632,-0.63205252,0.25707829,-0.21683281,-0.95947059,-1.76101961,-0.16826327,0.02631435,-0.00725407,0.73492660
3,14,LUpLeg,0.13125426,-0.03215891,-0.62107372,-0.50710492,1.19924724,-0.13183677,-0.56955237,0.29168037,-0.18434959,0.07348292,0.66329847,-0.03379072
3,15,LLeg,0.02582483,0.04267175,0.51386884,-0.56357118,1.66394914,0.01770918,0.15783776,-1.38196862,-0.27677643,0.03534269,0.31661854,0.94952930
3,16,LFoot,0.18864670,0.05557203,-0.11406096,0.86172311,0.25406357,0.18738508,0.82268594,0.49393213,-0.10703032,0.01755847,-0.50797584,0.87361919
3,17,LToe,0.43771427,-0.18793602,-0.28471382,-2.10998024,1.57395599,0.13901732,0.45407638,0.25929858,-0.29202908,-0.20955896,-0.81603587,0.04438604
3,18,RUpLeg,0.23465717,-0.25656227,-0.76808904,0.40652828,1.61402389,0.00829215,0.12226016,-0.98929480,-0.19218196,-0.10674918,-0.11755577,-0.65805862
3,19,RLeg,0.21932692,0.05461477,1.00076855,-0.08948798,1.58296465,-0.05642444,-0.69824405,-0.01402963,0.24359997,0.08002764,0.25257323,-1.44986369
3,20,RFoot,0.15561427,-0.01050492,-0.27061745,-1.96879657,0.34215923,-0.20281018,-1.52940269,-3.25143850,-0.05909511,0.06520719,-0.41600878,-0.53011526
3,21,RToe,-0.42783854,-0.08386723,0.13031381,0.80540567,1.41541688,0.11422685,0.04620360,0.55256718,0.04698008,0.01993275,0.04766415,0.21570445
3,22,Chest,-0.17952447,0.12171762,0.18909813,1.46040686,1.50685989,-0.21879281,-0.72352430,-0.46358401,0.07837782,0.10671891,0.96285882,0.77172137
4,0,Pelvis,0.10568034,-0.09283187,-0.07231990,-0.62047542,1.63032635,0.07111694,0.75089988,0.48984095,0.14512507,-0.13481913,-0.18721555,0.35688687
4,1,Spine1,-0.24669877,-0.09049179,-0.98939811,-0.23509093,0.88469782,-0.25786466,-0.85389332,-1.26744652,-0.01658863,-0.19424047,-0.87612587,0.27126360
4,2,Spine2,-0.48769600,-0.19112831,-0.89852061,-0.80883683,1.02252220,-0.02985196,-0.06382955,1.06089860,-0.02362163,-0.08026881,-0.62249752,-0.80753455
4,3,Spine3,-0.50574626,-0.13326133,-0.86780785,-1.54714478,1.52246753,0.02846529,0.17984409,0.85938185,-0.19698009,0.12000573,0.69909864,0.11935377
4,4,Neck,0.34885499,-0.12651276,0.01570089,0.66724740,0.78276311,0.08343412,0.57881847,1.43852294,0.06902016,0.04298797,-0.14474447,-0.67566236
4,5,Head,0.12481417,-0.05538876,0.31826310,-0.79464254,1.28366209,0.04608398,0.67939981,0.64690559,-0.22044309,-0.15593554,-0.99051848,-1.99242013
4,6,LShoulder,0.17142584,0.04414721,-0.17520362,-0.30368028,0.40977743,0.09731047,0.81992044,0.35258832,0.19526517,-0.07402682,-0.23394996,-0.12077082
4,7,LArm,0.13011963,-0.03227941,0.16151653,1.05212589,1.13027310,0.17131995,0.33328756,-0.00539984,-0.06909392,0.04494103,-0.07369056,0.58338181
4,8,LForearm,-0.15814905,-0.19839830,-0.02092259,-0.62394360,0.25659841,0.15754535,1.15627328,0.20540413,-0.24238083,-0.15177044,-0.33450890,0.49301348
4,9,LHand,0.02853645,0.04329089,-0.12391232,-0.85795614,1.40220794,-0.17693605,-0.36683656,0.97206736,0.24672020,0.01644237,0.16173994,0.19274655
4,10,RShoulder,0.07878341,-0.36514153,-0.93942141,0.75673854,1.44721828,-0.05557094,0.28376415,-0.84549817,0.00473972,-0.09697542,-0.74450287,0.77899158
4,11,RArm,-0.20943781,0.12347863,-0.16951211,-0.54289193,1.71082629,-0.08799674,-0.49604092,-0.05119123,-0.02964783,0.05232759,0.41839034,-0.79329689
4,12,RForearm,0.41944895,-0.07229184,-0.34587951,0.00795925,0.32770387,0.06485250,-0.22524954,-0.37526651,-0.04681584,-0.04900867,-0.32960327,-0.29992171
4,13,RHand,-0.29801549,0.04022468,0.59933422,-0.63205315,0.25080356,-0.24926780,-1.01757193,-1.76101907,-0.16768615,0.02643667,0.01699597,0.73492649
4,14,LUpLeg,0.12997593,-0.05291409,-0.63780710,-0.50710487,1.19612786,-0.15027016,-0.55991352,0.29168096,-0.18119716,0.09540170,0.66218656,-0.03379058
4,15,LLeg,0.02728587,0.05929308,0.49526904,-0.56357127,1.66601349,0.02235025,0.11224500,-1.38196809,-0.27554637,0.04629304,0.34795201,0.94952926
4,16,LFoot,0.18981514,0.05219699,-0.08562939,0.86172288,0.26051595,0.21477863,0.83898412,0.49393206,-0.10705171,0.00122751,-0.47914927,0.87361906
4,17,LToe,0.43204843,-0.19838767,-0.35433705,-2.10997997,1.58076637,0.15440333,0.46265041,0.25929934,-0.30197009,-0.23680437,-0.81459360,0.04438505
4,18,RUpLeg,0.22502077,-0.28178729,-0.75468017,0.40652800,1.61374844,0.01170767,0.08960813,-0.98929503,-0.19450677,-0.11081991,-0.13926069,-0.65805814
4,19,RLeg,0.22230210,0.08767429,0.99782092,-0.08948774,1.57954769,-0.07962903,-0.69871725,-0.01403008,0.24631319,0.08756565,0.20472724,-1.44986371
4,20,RFoot,0.15598357,-0.02039192,-0.33558012,-1.96879623,0.33668965,-0.25477721,-1.63668210,-3.25143771,-0.05718762,0.05118832,-0.43350271,-0.53011526
4,21,RToe,-0.43120318,-0.07921705,0.15688634,0.80540541,1.41730261,0.11580030,0.06442168,0.55256645,0.04714026,0.02155391,0.05477783,0.21570425
4,22,Chest,-0.17615965,0.12865237,0.23728491,1.46040657,1.49714008,-0.24319882,-0.73884087,-0.46358482,0.08351506,0.13905673,0.98833508,0.77172178
5,0,Pelvis,0.10277348,-0.09552338,-0.09279288,-0.62047527,1.63423157,0.09635227,0.76708021,0.48984180,0.14236900,-0.14050752,-0.17541392,0.35688820
5,1,Spine1,-0.25054574,-0.12332276,-0.99716047,-0.23509117,0.87759585,-0.28642348,-0.89569350,-1.26744512,-0.02433287,-0.22314644,-0.86718585,0.27126296
5,2,Spine2,-0.49311040,-0.22099138,-0.92519338,-0.80883580,1.01871321,-0.03184128,-0.02885788,1.06089653,-0.02597696,-0.10114592,-0.64913749,-0.80753408
5,3,Spine3,-0.51053000,-0.16272565,-0.91886233,-1.54714471,1.52369617,0.03489876,0.20820622,0.85938198,-0.19172120,0.14329213,0.70304978,0.11935445
5,4,Neck,0.34452425,-0.12565906,0.03771777,0.66724727,0.78563318,0.10328429,0.62628692,1.43852278,0.06955696,0.03771186,-0.16705219,-0.67566296
5,5,Head,0.12254699,-0.04541893,0.29203163,-0.79464299,1.28407024,0.06861149,0.70072750,0.64690448,-0.22534976,-0.18957728,-1.05625761,-1.99241955
5,6,LShoulder,0.17369705,0.03835033,-0.18521268,-0.30367961,0.41673296,0.12510287,0.83160065,0.35259076,0.19380137,-0.08163049,-0.23792035,-0.12076999
5,7,LArm,0.12947115,-0.02632335,0.19624107,1.05212613,1.13604770,0.18230555,0.33310855,-0.00539988,-0.06972120,0.04248521,-0.05446714,0.58338027
5,8,LForearm,-0.16389164,-0.19929342,-0.04150159,-0.62394299,0.26153923,0.19566773,1.16303953,0.20540347,-0.24672994,-0.16240262,-0.31822806,0.49301411
5,9,LHand,0.03270322,0.03919777,-0.15218668,-0.85795405,1.39425425,-0.18882887,-0.33478445,0.97206593,0.24562997,0.02160100,0.16807718,0.19274527
5,10,RShoulder,0.06566884,-0.39582233,-0.91445662,0.75673813,1.44281370,-0.04711531,0.25582574,-0.84550019,0.00067398,-0.12119644,-0.71880246,0.77899124
5,11,RArm,-0.20571422,0.11754700,-0.18743102,-0.54289212,1.70798625,-0.10433889,-0.49772569,-0.05119099,-0.02937838,0.06542564,0.39218871,-0.79329813
5,12,RForearm,0.41615716,-0.08381982,-0.34562661,0.00795872,0.33033103,0.05731576,-0.23762502,-0.37526605,-0.04966036,-0.06022124,-0.33951490,-0.29992249
5,13,RHand,-0.29499798,0.05988389,0.57849505,-0.63205213,0.24102772,-0.28396891,-1.07569895,-1.76101980,-0.16669496,0.02741502,0.04124997,0.73492657
5,14,LUpLeg,0.12867754,-0.07410634,-0.65453071,-0.50710427,1.18850119,-0.16897811,-0.55032018,0.29167920,-0.17784780,0.11720922,0.66106931,-0.03379069
5,15,LLeg,0.02809673,0.07509742,0.47665200,-0.56357231,1.66847286,0.02557685,0.06666273,-1.38196685,-0.27473353,0.05814254,0.37927411,0.94952858
5,16,LFoot,0.18879020,0.04939456,-0.05722931,0.86172087,0.26470046,0.24217994,0.85523817,0.49392956,-0.10609326,-0.01391535,-0.45030389,0.87361994
5,17,LToe,0.42342448,-0.21153806,-0.42399182,-2.10998136,1.58464674,0.16957003,0.47118734,0.25929824,-0.30789918,-0.26327809,-0.81309724,0.04438678
5,18,RUpLeg,0.21245587,-0.30694120,-0.74130358,0.40652587,1.61087025,0.01358110,0.05691644,-0.98929749,-0.20177362,-0.11635548,-0.16102458,-0.65806076
5,19,RLeg,0.22536426,0.12049205,0.99486274,-0.08948801,1.57697832,-0.10262202,-0.69917427,-0.01402975,0.24901683,0.09348461,0.15687781,-1.44986393
5,20,RFoot,0.15447318,-0.03264401,-0.40055913,-1.96879671,0.32612654,-0.31076324,-1.74399646,-3.25143864,-0.05544032,0.03664307,-0.45099247,-0.53011504
5,21,RToe,-0.43293551,-0.07347082,0.18347548,0.80540600,1.42203138,0.11837027,0.08266818,0.55256710,0.05093615,0.02398216,0.06193756,0.21570652
5,22,Chest,-0.17351510,0.13699144,0.28545470,1.46040528,1.49353148,-0.26703846,-0.75407364,-0.46358123,0.08927429,0.17219540,1.01381043,0.77172225
6,0,Pelvis,0.09828366,-0.09917705,-0.11329366,-0.62047691,1.63686510,0.12174156,0.78322608,0.48984057,0.13689350,-0.14624919,-0.16365119,0.35688725
6,1,Spine1,-0.25450818,-0.15622827,-1.00490573,-0.23509033,0.86601236,-0.31699491,-0.93755120,-1.26744722,-0.03116149,-0.25141707,-0.85821450,0.27126425
6,2,Spine2,-0.50083036,-0.25194709,-0.95188337,-0.80883570,1.01781483,-0.03218397,0.00615487,1.06089673,-0.03002529,-0.12307678,-0.67579301,-0.80753453
6,3,Spine3,-0.51526023,-0.19366335,-0.96989562,-1.54714324,1.52533065,0.04230951,0.23657295,0.85938245,-0.18740442,0.16640054,0.70697292,0.11935343
6,4,Neck,0.34198413,-0.12373833,0.05976787,0.66724930,0.79136314,0.12512481,0.67379674,1.43852531,0.06894010,0.03148210,-0.18938361,-0.67566522
6,5,Head,0.12053532,-0.03634642,0.26579537,-0.79464384,1.28856486,0.09245243,0.72211143,0.64690684,-0.23429616,-0.22593440,-1.12204859,-1.99242224
6,6,LShoulder,0.17423836,0.03195010,-0.19524627,-0.30368040,0.42107532,0.15269005,0.84323143,0.35259046,0.19209932,-0.08932584,-0.24188382,-0.12076856
6,7,LArm,0.12954533,-0.01911051,0.23097746,1.05212719,1.14331858,0.19350738,0.33295135,-0.00539851,-0.06963557,0.04075041,-0.03524083,0.58337862
6,8,LForearm,-0.17108922,-0.20112024,-0.06210334,-0.62394375,0.26817756,0.23407030,1.16980898,0.20540289,-0.25264976,-0.17271283,-0.30196622,0.49301361
6,9,LHand,0.03464474,0.03385393,-0.18048477,-0.85795311,1.39009273,-0.19890345,-0.30266233,0.97206880,0.24566111,0.02709943,0.17442262,0.19274428
6,10,RShoulder,0.05358020,-0.42529740,-0.88945557,0.75674001,1.44143006,-0.03912613,0.22792496,-0.84550014,-0.00425011,-0.14459908,-0.69310627,0.77899055
6,11,RArm,-0.19877879,0.11169112,-0.20528462,-0.54288807,1.70411074,-0.12082354,-0.49941814,-0.05119119,-0.02897866,0.07754689,0.36597137,-0.79330065
6,12,RForearm,0.41363471,-0.09513582,-0.34535553,0.00795927,0.33218322,0.04928807,-0.25000699,-0.37526593,-0.05230541,-0.07168165,-0.34942156,-0.29992309
6,13,RHand,-0.28987174,0.07919121,0.55769286,-0.63204850,0.22888956,-0.32085496,-1.13385507,-1.76102258,-0.16455692,0.02941492,0.06552614,0.73492811
6,14,LUpLeg,0.12666448,-0.09582545,-0.67124967,-0.50710326,1.18448881,-0.18661185,-0.54065835,0.29168158,-0.17278031,0.13917211,0.65997065,-0.03378962
6,15,LLeg,0.03112064,0.09057730,0.45805978,-0.56357194,1.66927692,0.02701080,0.02105650,-1.38196694,-0.27117815,0.07145717,0.41063642,0.94953041
6,16,LFoot,0.19041395,0.04797910,-0.02879214,0.86172089,0.27217526,0.27047689,0.87151857,0.49392830,-0.10686369,-0.02831378,-0.42147583,0.87361985
6,17,LToe,0.41639468,-0.22664024,-0.49361740,-2.10998112,1.59001451,0.18516430,0.47973467,0.25929762,-0.31836508,-0.29035006,-0.81165860,0.04438507
6,18,RUpLeg,0.20237164,-0.33109470,-0.72787950,0.40652644,1.61447992,0.01554062,0.02433097,-0.98929348,-0.20857683,-0.12259526,-0.18279676,-0.65806443
6,19,RLeg,0.22995329,0.15328795,0.99191104,-0.08948792,1.57619363,-0.12511285,-0.69957892,-0.01402593,0.25017055,0.09747522,0.10899302,-1.44986650
6,20,RFoot,0.15269474,-0.04702763,-0.46553864,-1.96879732,0.31366322,-0.37033044,-1.85131817,-3.25144022,-0.05417234,0.02153245,-0.46848026,-0.53011465
6,21,RToe,-0.43787910,-0.06749622,0.21000255,0.80540264,1.42762654,0.12172348,0.10093498,0.55256920,0.05283092,0.02635473,0.06907677,0.21570789
